run_id,specimen_id,gm_id,analysis_protocol_id,im_grid_id,im_type,im_level,im_value,scale_factor,converged,analysis_status,gm_file,dt,npts,opensees_returncode,edp_max_drift_ratio,edp_residual_drift_ratio,steel_tube_eps_t_max,steel_tube_eps_c_min,concrete_core_eps_c_min,record_set
S05/A-TMZ270/P1/G3fine_r36/SaT1/4,S05,A-TMZ270,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,A-TMZ270.AT2,0.005,7269,0,0.012567925,0.002933825,0.00270906,-0.00270906,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/5,S05,A-TMZ270,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,A-TMZ270.AT2,0.005,7269,0,0.014183325,0.0015833025,0.00308155,-0.00308155,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/6,S05,A-TMZ270,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,A-TMZ270.AT2,0.005,7269,0,0.016392325,0.000583965,0.00360983,-0.00360983,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/7,S05,A-TMZ270,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,A-TMZ270.AT2,0.005,7269,0,0.017978925,5.869175e-05,0.00398626,-0.00398626,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/8,S05,A-TMZ270,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,A-TMZ270.AT2,0.005,7269,0,0.01923055,0.0006116475,0.00428141,-0.00428141,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/9,S05,A-TMZ270,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,A-TMZ270.AT2,0.005,7269,0,0.0204046,0.00099388,0.00455579,-0.00455579,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/10,S05,A-TMZ270,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,A-TMZ270.AT2,0.005,7269,0,0.0214752,0.0010002925,0.00480346,-0.00480346,0.0,FF22
S05/A-TMZ270/P1/G3fine_r36/SaT1/11,S05,A-TMZ270,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,A-TMZ270.AT2,0.005,7269,0,0.0223,0.000792665,0.00499221,-0.00499221,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/0,S01,ARC000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC000.AT2,0.005,6000,0,0.0010391033333333334,0.00057931,0.000207821,-0.000207821,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/1,S01,ARC000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC000.AT2,0.005,6000,0,0.0020782066666666667,0.00115862,0.000415642,-0.000415642,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/2,S01,ARC000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC000.AT2,0.005,6000,0,0.0031172966666666666,0.0017379266666666668,0.000623459,-0.000623459,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/3,S01,ARC000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC000.AT2,0.005,6000,0,0.0041558666666666666,0.0023170833333333333,0.000831177,-0.000831177,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/4,S01,ARC000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC000.AT2,0.005,6000,0,0.005188666666666667,0.0028947166666666666,0.00103775,-0.00103775,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/5,S01,ARC000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC000.AT2,0.005,6000,0,0.006187266666666667,0.0034649666666666666,0.0012376,-0.0012376,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/6,S01,ARC000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC000.AT2,0.005,6000,0,0.0070670333333333335,0.0040149,0.00141426,-0.00141426,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/7,S01,ARC000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC000.AT2,0.005,6000,0,0.007747899999999999,0.004543166666666667,0.00155293,-0.00155293,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/8,S01,ARC000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC000.AT2,0.005,6000,0,0.0086395,0.0050908,0.0017368,-0.0017368,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/9,S01,ARC000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC000.AT2,0.005,6000,0,0.0094919,0.005677566666666667,0.00191809,-0.00191809,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/10,S01,ARC000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC000.AT2,0.005,6000,0,0.010247033333333334,0.0062177,0.00208551,-0.00208551,0.0,FF22
S01/ARC000/P1/G3fine_r36/SaT1/11,S01,ARC000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC000.AT2,0.005,6000,0,0.011305500000000001,0.006253166666666666,0.00232649,-0.00232649,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/0,S02,ARC000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC000.AT2,0.005,6000,0,0.002060471875,0.0019950874999999997,0.000434631,-0.000434631,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/1,S02,ARC000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC000.AT2,0.005,6000,0,0.00411846875,0.00398690625,0.000868747,-0.000868747,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/2,S02,ARC000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC000.AT2,0.005,6000,0,0.0060426874999999994,0.00576459375,0.00127496,-0.00127496,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/3,S02,ARC000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC000.AT2,0.005,6000,0,0.007434,0.0064373749999999995,0.00157198,-0.00157198,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/4,S02,ARC000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC000.AT2,0.005,6000,0,0.008434968749999999,0.006429187499999999,0.00179141,-0.00179141,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/5,S02,ARC000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC000.AT2,0.005,6000,0,0.009458125,0.00547596875,0.00202562,-0.00202562,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/6,S02,ARC000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC000.AT2,0.005,6000,0,0.0102029375,0.0044475625,0.00220042,-0.00220042,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/7,S02,ARC000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC000.AT2,0.005,6000,0,0.010829749999999999,0.0034403437500000003,0.00235419,-0.00235419,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/8,S02,ARC000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC000.AT2,0.005,6000,0,0.011374562500000001,0.002580271875,0.00249091,-0.00249091,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/9,S02,ARC000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC000.AT2,0.005,6000,0,0.012141312500000001,0.00203365625,0.00266934,-0.00266934,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/10,S02,ARC000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC000.AT2,0.005,6000,0,0.012649062499999999,0.0015504656249999999,0.00279595,-0.00279595,0.0,FF22
S02/ARC000/P1/G3fine_r36/SaT1/11,S02,ARC000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC000.AT2,0.005,6000,0,0.01308428125,0.0010672187499999998,0.00290152,-0.00290152,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/0,S03,ARC000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC000.AT2,0.005,6000,0,0.0011857085714285715,2.729062857142857e-05,0.000254081,-0.000254081,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/1,S03,ARC000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC000.AT2,0.005,6000,0,0.002371417142857143,5.458314285714286e-05,0.000508161,-0.000508161,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/2,S03,ARC000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC000.AT2,0.005,6000,0,0.0035570000000000003,8.217771428571429e-05,0.000762214,-0.000762214,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/3,S03,ARC000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC000.AT2,0.005,6000,0,0.004739285714285715,0.00011727028571428572,0.00101559,-0.00101559,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/4,S03,ARC000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC000.AT2,0.005,6000,0,0.005890742857142857,0.00021529457142857141,0.00126263,-0.00126263,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/5,S03,ARC000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC000.AT2,0.005,6000,0,0.007020171428571429,0.0005180914285714286,0.00150688,-0.00150688,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/6,S03,ARC000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC000.AT2,0.005,6000,0,0.008102142857142858,0.0010836485714285713,0.00174589,-0.00174589,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/7,S03,ARC000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC000.AT2,0.005,6000,0,0.009019600000000001,0.001996682857142857,0.00195605,-0.00195605,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/8,S03,ARC000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC000.AT2,0.005,6000,0,0.009687028571428571,0.0030636,0.00211497,-0.00211497,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/9,S03,ARC000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC000.AT2,0.005,6000,0,0.010147685714285714,0.003733942857142857,0.00222952,-0.00222952,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/10,S03,ARC000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC000.AT2,0.005,6000,0,0.01048262857142857,0.004169885714285714,0.00231461,-0.00231461,0.0,FF22
S03/ARC000/P1/G3fine_r36/SaT1/11,S03,ARC000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC000.AT2,0.005,6000,0,0.010795028571428571,0.004363885714285714,0.00238383,-0.00238383,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/0,S04,ARC000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC000.AT2,0.005,6000,0,0.0015509964285714286,0.0010309678571428572,0.000290812,-0.000290812,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/1,S04,ARC000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC000.AT2,0.005,6000,0,0.003101992857142857,0.0020619142857142858,0.000581624,-0.000581624,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/2,S04,ARC000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC000.AT2,0.005,6000,0,0.004652928571428572,0.0030901357142857143,0.000872432,-0.000872432,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/3,S04,ARC000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC000.AT2,0.005,6000,0,0.0062021428571428575,0.004060357142857143,0.00116309,-0.00116309,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/4,S04,ARC000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC000.AT2,0.005,6000,0,0.00773432142857143,0.004664964285714286,0.00145194,-0.00145194,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/5,S04,ARC000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC000.AT2,0.005,6000,0,0.009180642857142858,0.004604142857142857,0.00173037,-0.00173037,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/6,S04,ARC000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC000.AT2,0.005,6000,0,0.010381607142857144,0.0037000357142857147,0.00197119,-0.00197119,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/7,S04,ARC000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC000.AT2,0.005,6000,0,0.011164142857142857,0.0023928642857142858,0.00213593,-0.00213593,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/8,S04,ARC000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC000.AT2,0.005,6000,0,0.011850785714285716,0.0011689857142857143,0.00227836,-0.00227836,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/9,S04,ARC000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC000.AT2,0.005,6000,0,0.012393321428571429,0.00026220000000000003,0.00239869,-0.00239869,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/10,S04,ARC000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC000.AT2,0.005,6000,0,0.013335642857142858,0.0003576071428571429,0.00258759,-0.00258759,0.0,FF22
S04/ARC000/P1/G3fine_r36/SaT1/11,S04,ARC000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC000.AT2,0.005,6000,0,0.014665035714285714,0.0006941392857142858,0.00287677,-0.00287677,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/0,S05,ARC000,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC000.AT2,0.005,6000,0,0.00102184,0.000405715,0.000210755,-0.000210755,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/1,S05,ARC000,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC000.AT2,0.005,6000,0,0.0020436825,0.0008114275,0.000421509,-0.000421509,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/2,S05,ARC000,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC000.AT2,0.005,6000,0,0.003065525,0.0012171425,0.000632262,-0.000632262,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/3,S05,ARC000,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC000.AT2,0.005,6000,0,0.004087075,0.0016228575,0.000842966,-0.000842966,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/4,S05,ARC000,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC000.AT2,0.005,6000,0,0.005105775,0.0020285975,0.00105313,-0.00105313,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/5,S05,ARC000,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC000.AT2,0.005,6000,0,0.006107175,0.0024339875,0.00126003,-0.00126003,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/6,S05,ARC000,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC000.AT2,0.005,6000,0,0.00703895,0.002836225,0.00145354,-0.00145354,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/7,S05,ARC000,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC000.AT2,0.005,6000,0,0.00794545,0.003239675,0.00164447,-0.00164447,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/8,S05,ARC000,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC000.AT2,0.005,6000,0,0.00877995,0.003681975,0.00182487,-0.00182487,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/9,S05,ARC000,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC000.AT2,0.005,6000,0,0.009437125,0.004132925,0.00197157,-0.00197157,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/10,S05,ARC000,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC000.AT2,0.005,6000,0,0.009901975,0.004454025,0.00207724,-0.00207724,0.0,FF22
S05/ARC000/P1/G3fine_r36/SaT1/11,S05,ARC000,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC000.AT2,0.005,6000,0,0.010553775,0.004533675,0.00222681,-0.00222681,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/0,S01,ARC090,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC090.AT2,0.005,6000,0,0.00159622,2.5133333333333336e-05,0.000319244,-0.000319244,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/1,S01,ARC090,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC090.AT2,0.005,6000,0,0.00319244,5.028366666666667e-05,0.000638488,-0.000638488,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/2,S01,ARC090,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC090.AT2,0.005,6000,0,0.0047885666666666665,7.747533333333333e-05,0.000957742,-0.000957742,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/3,S01,ARC090,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC090.AT2,0.005,6000,0,0.0063822,0.00014725233333333333,0.0012772,-0.0012772,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/4,S01,ARC090,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC090.AT2,0.005,6000,0,0.007948499999999999,0.00047477,0.00159697,-0.00159697,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/5,S01,ARC090,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC090.AT2,0.005,6000,0,0.009329833333333334,0.0012470033333333334,0.00189173,-0.00189173,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/6,S01,ARC090,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC090.AT2,0.005,6000,0,0.010576633333333333,0.0023752433333333336,0.00215731,-0.00215731,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/7,S01,ARC090,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC090.AT2,0.005,6000,0,0.011461800000000001,0.0034205,0.00236019,-0.00236019,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/8,S01,ARC090,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC090.AT2,0.005,6000,0,0.012041499999999998,0.004202,0.0024969,-0.0024969,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/9,S01,ARC090,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC090.AT2,0.005,6000,0,0.012456833333333334,0.004615633333333333,0.00259551,-0.00259551,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/10,S01,ARC090,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC090.AT2,0.005,6000,0,0.0126673,0.0048636,0.00264625,-0.00264625,0.0,FF22
S01/ARC090/P1/G3fine_r36/SaT1/11,S01,ARC090,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC090.AT2,0.005,6000,0,0.0127197,0.005068233333333333,0.0026602,-0.0026602,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/0,S02,ARC090,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC090.AT2,0.005,6000,0,0.00135594375,0.0002147353125,0.00028602,-0.00028602,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/1,S02,ARC090,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC090.AT2,0.005,6000,0,0.002711890625,0.00042946874999999995,0.000572039,-0.000572039,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/2,S02,ARC090,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC090.AT2,0.005,6000,0,0.004067781249999999,0.0006440593749999999,0.000858055,-0.000858055,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/3,S02,ARC090,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC090.AT2,0.005,6000,0,0.00542278125,0.0008554718749999999,0.00114404,-0.00114404,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/4,S02,ARC090,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC090.AT2,0.005,6000,0,0.006769437499999999,0.00103414375,0.00142987,-0.00142987,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/5,S02,ARC090,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC090.AT2,0.005,6000,0,0.008059374999999999,0.001006740625,0.0017093,-0.0017093,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/6,S02,ARC090,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC090.AT2,0.005,6000,0,0.009174562499999999,0.000405628125,0.0019642,-0.0019642,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/7,S02,ARC090,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC090.AT2,0.005,6000,0,0.01043940625,0.0008072749999999999,0.00224899,-0.00224899,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/8,S02,ARC090,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC090.AT2,0.005,6000,0,0.0118100625,0.0020998874999999997,0.00257873,-0.00257873,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/9,S02,ARC090,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC090.AT2,0.005,6000,0,0.01315446875,0.002375046875,0.00290767,-0.00290767,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/10,S02,ARC090,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC090.AT2,0.005,6000,0,0.014419375,0.0016125906249999998,0.00321835,-0.00321835,0.0,FF22
S02/ARC090/P1/G3fine_r36/SaT1/11,S02,ARC090,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC090.AT2,0.005,6000,0,0.01558740625,0.00038124999999999997,0.00350453,-0.00350453,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/0,S03,ARC090,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC090.AT2,0.005,6000,0,0.0012181342857142858,0.0010052342857142858,0.000261029,-0.000261029,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/1,S03,ARC090,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC090.AT2,0.005,6000,0,0.0024362685714285717,0.0020104657142857143,0.000522058,-0.000522058,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/2,S03,ARC090,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC090.AT2,0.005,6000,0,0.0036544,0.0030151714285714284,0.000783087,-0.000783087,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/3,S03,ARC090,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC090.AT2,0.005,6000,0,0.004872542857142857,0.0040064,0.00104416,-0.00104416,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/4,S03,ARC090,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC090.AT2,0.005,6000,0,0.006090685714285714,0.004880742857142857,0.00130569,-0.00130569,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/5,S03,ARC090,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC090.AT2,0.005,6000,0,0.007308485714285715,0.005378228571428572,0.00156972,-0.00156972,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/6,S03,ARC090,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC090.AT2,0.005,6000,0,0.008515885714285715,0.0053718,0.00183886,-0.00183886,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/7,S03,ARC090,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC090.AT2,0.005,6000,0,0.009650885714285714,0.0048742285714285715,0.00210227,-0.00210227,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/8,S03,ARC090,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC090.AT2,0.005,6000,0,0.010622057142857144,0.004393171428571429,0.00233689,-0.00233689,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/9,S03,ARC090,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC090.AT2,0.005,6000,0,0.01139862857142857,0.0039864,0.00253006,-0.00253006,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/10,S03,ARC090,P1,G3fine_r36,SaT1,10,1.1,1.1,True,ok,ARC090.AT2,0.005,6000,0,0.011956685714285714,0.003460114285714286,0.00267003,-0.00267003,0.0,FF22
S03/ARC090/P1/G3fine_r36/SaT1/11,S03,ARC090,P1,G3fine_r36,SaT1,11,1.2,1.2,True,ok,ARC090.AT2,0.005,6000,0,0.012233085714285715,0.0030394571428571425,0.00273829,-0.00273829,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/0,S04,ARC090,P1,G3fine_r36,SaT1,0,0.1,0.1,True,ok,ARC090.AT2,0.005,6000,0,0.0013063535714285717,0.0011676964285714285,0.000244941,-0.000244941,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/1,S04,ARC090,P1,G3fine_r36,SaT1,1,0.2,0.2,True,ok,ARC090.AT2,0.005,6000,0,0.0026127035714285716,0.002335392857142857,0.000489882,-0.000489882,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/2,S04,ARC090,P1,G3fine_r36,SaT1,2,0.3,0.3,True,ok,ARC090.AT2,0.005,6000,0,0.003919071428571429,0.0035029428571428573,0.000734824,-0.000734824,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/3,S04,ARC090,P1,G3fine_r36,SaT1,3,0.4,0.4,True,ok,ARC090.AT2,0.005,6000,0,0.005225464285714286,0.004666464285714286,0.000979798,-0.000979798,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/4,S04,ARC090,P1,G3fine_r36,SaT1,4,0.5,0.5,True,ok,ARC090.AT2,0.005,6000,0,0.0065324642857142855,0.005788964285714286,0.00122512,-0.00122512,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/5,S04,ARC090,P1,G3fine_r36,SaT1,5,0.6,0.6,True,ok,ARC090.AT2,0.005,6000,0,0.00784282142857143,0.006710464285714286,0.00147247,-0.00147247,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/6,S04,ARC090,P1,G3fine_r36,SaT1,6,0.7,0.7,True,ok,ARC090.AT2,0.005,6000,0,0.009165464285714285,0.007201107142857144,0.00172679,-0.00172679,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/7,S04,ARC090,P1,G3fine_r36,SaT1,7,0.8,0.8,True,ok,ARC090.AT2,0.005,6000,0,0.010516607142857144,0.00680575,0.00199597,-0.00199597,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/8,S04,ARC090,P1,G3fine_r36,SaT1,8,0.9,0.9,True,ok,ARC090.AT2,0.005,6000,0,0.01191375,0.005969607142857144,0.00228657,-0.00228657,0.0,FF22
S04/ARC090/P1/G3fine_r36/SaT1/9,S04,ARC090,P1,G3fine_r36,SaT1,9,1.0,1.0,True,ok,ARC090.AT2,0.005,6000,0,0.013285357142857144,0.0044505,0.00258218,-0.00258218,0.0,FF22
